cisp;mes;ano;pop
128;8;2005;62618,33
129;8;2005;18634,33
134;8;2005;275585,02
135;8;2005;22950,07
136;8;2005;48712,65
137;8;2005;26951,43
138;8;2005;7691,60
139;8;2005;16846,88
140;8;2005;23743,25
141;8;2005;37170,38
142;8;2005;14749,60
143;8;2005;123881,43
144;8;2005;34536,51
145;8;2005;30150,69
146;8;2005;159325,18
147;8;2005;41251,11
151;8;2005;177769,57
152;8;2005;10632,80
153;8;2005;19832,46
154;8;2005;24586,46
155;8;2005;8649,11
156;8;2005;10396,92
157;8;2005;10164,82
158;8;2005;23976,96
159;8;2005;51376,10
165;8;2005;30227,13
166;8;2005;142598,95
167;8;2005;33366,99
168;8;2005;16825,86
1;9;2005;1576,85
4;9;2005;30400,02
5;9;2005;36386,64
6;9;2005;77832,21
7;9;2005;39450,14
9;9;2005;131570,84
10;9;2005;99513,14
12;9;2005;88416,81
13;9;2005;66961,38
14;9;2005;85585,20
15;9;2005;142993,51
16;9;2005;293422,84
17;9;2005;77408,11
18;9;2005;65276,76
19;9;2005;134322,10
20;9;2005;158137,95
21;9;2005;256646,67
22;9;2005;231120,59
23;9;2005;88916,57
24;9;2005;93506,84
25;9;2005;125258,01
26;9;2005;112230,38
27;9;2005;183120,83
28;9;2005;166012,36
29;9;2005;100994,72
30;9;2005;121271,16
31;9;2005;152608,80
32;9;2005;355734,71
33;9;2005;234242,81
34;9;2005;412599,37
35;9;2005;522535,57
36;9;2005;300709,25
37;9;2005;204908,24
38;9;2005;201248,19
39;9;2005;170029,09
40;9;2005;107556,72
41;9;2005;137916,45
43;9;2005;169761,12
44;9;2005;114337,55
48;9;2005;71648,48
50;9;2005;95039,15
51;9;2005;43784,78
52;9;2005;175209,53
53;9;2005;168214,00
54;9;2005;452150,03
55;9;2005;129999,79
56;9;2005;260719,65
57;9;2005;155619,38
58;9;2005;345005,20
59;9;2005;336833,98
60;9;2005;270601,96
61;9;2005;57705,80
62;9;2005;150471,43
63;9;2005;89381,06
64;9;2005;454204,66
65;9;2005;127310,67
66;9;2005;133789,62
71;9;2005;231057,22
72;9;2005;326435,17
73;9;2005;157951,74
74;9;2005;206528,93
75;9;2005;254767,24
76;9;2005;74236,57
77;9;2005;140769,08
78;9;2005;122368,12
79;9;2005;70780,34
81;9;2005;65613,70
82;9;2005;99758,65
88;9;2005;91691,73
89;9;2005;112155,88
90;9;2005;174365,16
91;9;2005;69112,67
92;9;2005;8095,15
93;9;2005;250072,25
94;9;2005;24195,45
95;9;2005;32946,79
96;9;2005;49940,46
97;9;2005;17619,83
98;9;2005;12707,12
99;9;2005;26752,39
100;9;2005;25992,94
101;9;2005;21092,16
104;9;2005;19774,77
105;9;2005;247871,67
106;9;2005;43474,16
107;9;2005;39265,51
108;9;2005;93460,01
109;9;2005;17346,16
110;9;2005;150798,13
111;9;2005;14545,59
112;9;2005;16362,29
118;9;2005;96797,65
119;9;2005;52637,57
120;9;2005;21308,36
121;9;2005;28205,80
122;9;2005;20000,31
123;9;2005;194324,19
124;9;2005;62773,00
125;9;2005;74955,40
126;9;2005;180477,65
127;9;2005;22557,07
128;9;2005;63204,91
129;9;2005;18700,13
134;9;2005;275886,73
135;9;2005;22949,21
136;9;2005;48746,99
137;9;2005;26949,59
138;9;2005;7688,10
139;9;2005;16862,04
140;9;2005;23756,52
141;9;2005;37176,67
142;9;2005;14750,91
143;9;2005;123974,91
144;9;2005;34551,18
145;9;2005;30193,27
146;9;2005;159499,61
147;9;2005;41252,85
151;9;2005;177841,97
152;9;2005;10637,79
153;9;2005;19832,42
154;9;2005;24604,98
155;9;2005;8653,23
156;9;2005;10395,63
157;9;2005;10166,91
158;9;2005;23999,44
159;9;2005;51424,13
165;9;2005;30325,00
166;9;2005;143024,34
167;9;2005;33434,34
168;9;2005;16835,88
1;10;2005;1577,85
4;10;2005;30419,35
5;10;2005;36409,77
6;10;2005;77881,69
7;10;2005;39475,22
9;10;2005;131654,49
10;10;2005;99576,41
12;10;2005;88473,02
13;10;2005;67003,95
14;10;2005;85639,61
15;10;2005;143084,42
16;10;2005;293609,38
17;10;2005;77457,32
18;10;2005;65318,26
19;10;2005;134407,50
20;10;2005;158238,48
21;10;2005;256809,82
22;10;2005;231267,52
23;10;2005;88973,10
24;10;2005;93566,29
25;10;2005;125337,64
26;10;2005;112301,73
27;10;2005;183237,24
28;10;2005;166117,90
29;10;2005;101058,92
30;10;2005;121348,26
31;10;2005;152705,81
32;10;2005;355960,86
33;10;2005;234391,73
34;10;2005;412861,67
35;10;2005;522867,77
36;10;2005;300900,42
37;10;2005;205038,50
38;10;2005;201376,13
39;10;2005;170137,18
40;10;2005;107625,09
41;10;2005;138004,13
43;10;2005;169869,04
44;10;2005;114410,24
48;10;2005;71757,35
50;10;2005;95268,47
51;10;2005;43840,70
52;10;2005;175268,35
53;10;2005;168216,79
54;10;2005;452441,94
55;10;2005;130133,88
56;10;2005;260807,18
57;10;2005;155650,37
58;10;2005;345121,02
59;10;2005;337109,58
60;10;2005;270823,37
61;10;2005;57753,01
62;10;2005;150594,54
63;10;2005;89483,70
64;10;2005;454281,41
65;10;2005;127494,07
66;10;2005;133900,90
71;10;2005;231353,31
72;10;2005;326749,82
73;10;2005;158103,99
74;10;2005;206728,00
75;10;2005;255012,81
76;10;2005;74273,42
77;10;2005;140838,95
78;10;2005;122428,85
79;10;2005;70815,47
81;10;2005;65646,27
82;10;2005;100191,37
88;10;2005;91744,25
89;10;2005;112283,77
90;10;2005;174424,15
91;10;2005;69159,03
92;10;2005;8103,00
93;10;2005;250203,95
94;10;2005;24230,78
95;10;2005;32971,59
96;10;2005;49958,58
97;10;2005;17625,22
98;10;2005;12716,11
99;10;2005;26786,40
100;10;2005;26048,41
101;10;2005;21119,40
104;10;2005;19782,90
105;10;2005;247938,31
106;10;2005;43485,85
107;10;2005;39296,31
108;10;2005;93520,63
109;10;2005;17349,24
110;10;2005;151014,19
111;10;2005;14551,64
112;10;2005;16380,31
118;10;2005;97045,06
119;10;2005;52686,74
120;10;2005;21309,06
121;10;2005;28318,24
122;10;2005;20020,70
123;10;2005;195052,42
124;10;2005;62957,78
125;10;2005;75164,44
126;10;2005;181014,55
127;10;2005;22636,66
128;10;2005;63796,98
129;10;2005;18766,17
134;10;2005;276188,76
135;10;2005;22948,34
136;10;2005;48781,36
137;10;2005;26947,75
138;10;2005;7684,59
139;10;2005;16877,20
140;10;2005;23769,79
141;10;2005;37182,96
142;10;2005;14752,22
143;10;2005;124068,47
144;10;2005;34565,86
145;10;2005;30235,90
146;10;2005;159674,23
147;10;2005;41254,59
151;10;2005;177914,40
152;10;2005;10642,77
153;10;2005;19832,37
154;10;2005;24623,52
155;10;2005;8657,35
156;10;2005;10394,34
157;10;2005;10169,01
158;10;2005;24021,95
159;10;2005;51472,22
165;10;2005;30423,19
166;10;2005;143451,01
167;10;2005;33501,83
168;10;2005;16845,90
1;11;2005;1578,85
4;11;2005;30438,69
5;11;2005;36432,92
6;11;2005;77931,20
7;11;2005;39500,32
9;11;2005;131738,18
10;11;2005;99639,71
12;11;2005;88529,27
13;11;2005;67046,54
14;11;2005;85694,05
15;11;2005;143175,38
16;11;2005;293796,04
17;11;2005;77506,56
18;11;2005;65359,79
19;11;2005;134492,94
20;11;2005;158339,08
21;11;2005;256973,09
22;11;2005;231414,54
23;11;2005;89029,66
24;11;2005;93625,77
25;11;2005;125417,32
26;11;2005;112373,12
27;11;2005;183353,73
28;11;2005;166223,50
29;11;2005;101123,17
30;11;2005;121425,40
31;11;2005;152802,89
32;11;2005;356187,16
33;11;2005;234540,74
34;11;2005;413124,14
35;11;2005;523200,17
36;11;2005;301091,71
37;11;2005;205168,85
38;11;2005;201504,15
39;11;2005;170245,34
40;11;2005;107693,52
41;11;2005;138091,86
43;11;2005;169977,03
44;11;2005;114482,97
48;11;2005;71866,40
50;11;2005;95498,33
51;11;2005;43896,69
52;11;2005;175327,19
53;11;2005;168219,58
54;11;2005;452734,04
55;11;2005;130268,10
56;11;2005;260894,73
57;11;2005;155681,37
58;11;2005;345236,88
59;11;2005;337385,41
60;11;2005;271044,96
61;11;2005;57800,27
62;11;2005;150717,76
63;11;2005;89586,45
64;11;2005;454358,16
65;11;2005;127677,73
66;11;2005;134012,27
71;11;2005;231649,77
72;11;2005;327064,78
73;11;2005;158256,39
74;11;2005;206927,27
75;11;2005;255258,62
76;11;2005;74310,28
77;11;2005;140908,85
78;11;2005;122489,62
79;11;2005;70850,62
81;11;2005;65678,85
82;11;2005;100625,97
88;11;2005;91796,80
89;11;2005;112411,81
90;11;2005;174483,16
91;11;2005;69205,42
92;11;2005;8110,87
93;11;2005;250335,71
94;11;2005;24266,17
95;11;2005;32996,40
96;11;2005;49976,71
97;11;2005;17630,62
98;11;2005;12725,11
99;11;2005;26820,46
100;11;2005;26104,00
101;11;2005;21146,67
104;11;2005;19791,04
105;11;2005;248004,97
106;11;2005;43497,54
107;11;2005;39327,13
108;11;2005;93581,29
109;11;2005;17352,31
110;11;2005;151230,57
111;11;2005;14557,70
112;11;2005;16398,35
118;11;2005;97293,10
119;11;2005;52735,96
120;11;2005;21309,76
121;11;2005;28431,13
122;11;2005;20041,12
123;11;2005;195783,37
124;11;2005;63143,11
125;11;2005;75374,07
126;11;2005;181553,06
127;11;2005;22716,54
128;11;2005;64394,60
129;11;2005;18832,44
134;11;2005;276491,13
135;11;2005;22947,48
136;11;2005;48815,74
137;11;2005;26945,91
138;11;2005;7681,09
139;11;2005;16892,39
140;11;2005;23783,07
141;11;2005;37189,25
142;11;2005;14753,53
143;11;2005;124162,09
144;11;2005;34580,55
145;11;2005;30278,60
146;11;2005;159849,04
147;11;2005;41256,34
151;11;2005;177986,86
152;11;2005;10647,76
153;11;2005;19832,33
154;11;2005;24642,08
155;11;2005;8661,48
156;11;2005;10393,05
157;11;2005;10171,10
158;11;2005;24044,48
159;11;2005;51520,34
165;11;2005;30521,70
166;11;2005;143878,94
167;11;2005;33569,46
168;11;2005;16855,92
1;12;2005;1579,86
4;12;2005;30458,04
5;12;2005;36456,08
6;12;2005;77980,74
7;12;2005;39525,43
9;12;2005;131821,93
10;12;2005;99703,05
12;12;2005;88585,55
13;12;2005;67089,17
14;12;2005;85748,53
15;12;2005;143266,40
16;12;2005;293982,81
17;12;2005;77555,83
18;12;2005;65401,34
19;12;2005;134578,44
20;12;2005;158439,74
21;12;2005;257136,45
22;12;2005;231561,66
23;12;2005;89086,26
24;12;2005;93685,29
25;12;2005;125497,05
26;12;2005;112444,56
27;12;2005;183470,30
28;12;2005;166329,18
29;12;2005;101187,45
30;12;2005;121502,59
31;12;2005;152900,04
32;12;2005;356413,60
33;12;2005;234689,84
34;12;2005;413386,77
35;12;2005;523532,78
36;12;2005;301283,13
37;12;2005;205299,28
38;12;2005;201632,25
39;12;2005;170353,57
40;12;2005;107761,98
41;12;2005;138179,65
43;12;2005;170085,09
44;12;2005;114555,75
48;12;2005;71975,61
50;12;2005;95728,75
51;12;2005;43952,75
52;12;2005;175386,05
53;12;2005;168222,38
54;12;2005;453026,33
55;12;2005;130402,47
56;12;2005;260982,32
57;12;2005;155712,37
58;12;2005;345352,78
59;12;2005;337661,46
60;12;2005;271266,73
61;12;2005;57847,56
62;12;2005;150841,08
63;12;2005;89689,33
64;12;2005;454434,93
65;12;2005;127861,66
66;12;2005;134123,74
71;12;2005;231946,62
72;12;2005;327380,04
73;12;2005;158408,93
74;12;2005;207126,73
75;12;2005;255504,67
76;12;2005;74347,17
77;12;2005;140978,79
78;12;2005;122550,42
79;12;2005;70885,78
81;12;2005;65711,45
82;12;2005;101062,45
88;12;2005;91849,38
89;12;2005;112539,99
90;12;2005;174542,19
91;12;2005;69251,84
92;12;2005;8118,74
93;12;2005;250467,55
94;12;2005;24301,60
95;12;2005;33021,24
96;12;2005;49994,84
97;12;2005;17636,02
98;12;2005;12734,11
99;12;2005;26854,55
100;12;2005;26159,71
101;12;2005;21173,97
104;12;2005;19799,18
105;12;2005;248071,65
106;12;2005;43509,24
107;12;2005;39357,97
108;12;2005;93641,98
109;12;2005;17355,38
110;12;2005;151447,25
111;12;2005;14563,76
112;12;2005;16416,41
118;12;2005;97541,78
119;12;2005;52785,23
120;12;2005;21310,46
121;12;2005;28544,47
122;12;2005;20061,56
123;12;2005;196517,07
124;12;2005;63328,99
125;12;2005;75584,27
126;12;2005;182093,16
127;12;2005;22796,70
128;12;2005;64997,81
129;12;2005;18898,94
134;12;2005;276793,83
135;12;2005;22946,61
136;12;2005;48850,15
137;12;2005;26944,07
138;12;2005;7677,59
139;12;2005;16907,58
140;12;2005;23796,36
141;12;2005;37195,55
142;12;2005;14754,84
143;12;2005;124255,79
144;12;2005;34595,24
145;12;2005;30321,35
146;12;2005;160024,04
147;12;2005;41258,08
151;12;2005;178059,34
152;12;2005;10652,75
153;12;2005;19832,29
154;12;2005;24660,64
155;12;2005;8665,60
156;12;2005;10391,76
157;12;2005;10173,20
158;12;2005;24067,02
159;12;2005;51568,52
165;12;2005;30620,53
166;12;2005;144308,16
167;12;2005;33637,22
168;12;2005;16865,95
1;1;2006;1580,86
4;1;2006;30477,40
5;1;2006;36479,25
6;1;2006;78030,32
7;1;2006;39550,56
9;1;2006;131905,73
10;1;2006;99766,44
12;1;2006;88641,87
13;1;2006;67131,82
14;1;2006;85803,04
15;1;2006;143357,48
16;1;2006;294169,70
17;1;2006;77605,14
18;1;2006;65442,91
19;1;2006;134664,00
20;1;2006;158540,46
21;1;2006;257299,92
22;1;2006;231708,87
23;1;2006;89142,89
24;1;2006;93744,85
25;1;2006;125576,83
26;1;2006;112516,05
27;1;2006;183586,93
28;1;2006;166434,92
29;1;2006;101251,78
30;1;2006;121579,84
31;1;2006;152997,24
32;1;2006;356640,18
33;1;2006;234839,04
34;1;2006;413649,57
35;1;2006;523865,61
36;1;2006;301474,66
37;1;2006;205429,80
38;1;2006;201760,43
39;1;2006;170461,87
40;1;2006;107830,49
41;1;2006;138267,49
43;1;2006;170193,22
44;1;2006;114628,58
48;1;2006;72084,98
50;1;2006;95959,73
51;1;2006;44008,89
52;1;2006;175444,93
53;1;2006;168225,17
54;1;2006;453318,81
55;1;2006;130536,97
56;1;2006;261069,93
57;1;2006;155743,38
58;1;2006;345468,72
59;1;2006;337937,74
60;1;2006;271488,68
61;1;2006;57894,89
62;1;2006;150964,50
63;1;2006;89792,32
64;1;2006;454511,72
65;1;2006;128045,86
66;1;2006;134235,30
71;1;2006;232243,85
72;1;2006;327695,60
73;1;2006;158561,63
74;1;2006;207326,38
75;1;2006;255750,95
76;1;2006;74384,07
77;1;2006;141048,77
78;1;2006;122611,25
79;1;2006;70920,97
81;1;2006;65744,07
82;1;2006;101500,83
88;1;2006;91901,99
89;1;2006;112668,32
90;1;2006;174601,24
91;1;2006;69298,29
92;1;2006;8126,62
93;1;2006;250599,46
94;1;2006;24337,09
95;1;2006;33046,09
96;1;2006;50012,98
97;1;2006;17641,42
98;1;2006;12743,12
99;1;2006;26888,69
100;1;2006;26215,54
101;1;2006;21201,31
104;1;2006;19807,33
105;1;2006;248138,35
106;1;2006;43520,93
107;1;2006;39388,84
108;1;2006;93702,72
109;1;2006;17358,45
110;1;2006;151664,25
111;1;2006;14569,82
112;1;2006;16434,49
118;1;2006;97791,09
119;1;2006;52834,54
120;1;2006;21311,16
121;1;2006;28658,27
122;1;2006;20082,01
123;1;2006;197253,51
124;1;2006;63515,41
125;1;2006;75795,07
126;1;2006;182634,87
127;1;2006;22877,14
128;1;2006;65606,68
129;1;2006;18965,68
134;1;2006;277096,86
135;1;2006;22945,74
136;1;2006;48884,59
137;1;2006;26942,23
138;1;2006;7674,09
139;1;2006;16922,79
140;1;2006;23809,65
141;1;2006;37201,84
142;1;2006;14756,15
143;1;2006;124349,55
144;1;2006;34609,94
145;1;2006;30364,17
146;1;2006;160199,23
147;1;2006;41259,82
151;1;2006;178131,86
152;1;2006;10657,74
153;1;2006;19832,25
154;1;2006;24679,22
155;1;2006;8669,73
156;1;2006;10390,47
157;1;2006;10175,30
158;1;2006;24089,59
159;1;2006;51616,73
165;1;2006;30719,68
166;1;2006;144738,65
167;1;2006;33705,12
168;1;2006;16875,99
1;2;2006;1581,86
4;2;2006;30496,77
5;2;2006;36502,45
6;2;2006;78079,93
7;2;2006;39575,70
9;2;2006;131989,59
10;2;2006;99829,86
12;2;2006;88698,22
13;2;2006;67174,49
14;2;2006;85857,59
15;2;2006;143448,62
16;2;2006;294356,72
17;2;2006;77654,47
18;2;2006;65484,52
19;2;2006;134749,61
20;2;2006;158641,25
21;2;2006;257463,49
22;2;2006;231856,18
23;2;2006;89199,56
24;2;2006;93804,45
25;2;2006;125656,67
26;2;2006;112587,58
27;2;2006;183703,65
28;2;2006;166540,73
29;2;2006;101316,15
30;2;2006;121657,13
31;2;2006;153094,50
32;2;2006;356866,91
33;2;2006;234988,33
34;2;2006;413912,54
35;2;2006;524198,64
36;2;2006;301666,32
37;2;2006;205560,40
38;2;2006;201888,70
39;2;2006;170570,24
40;2;2006;107899,04
41;2;2006;138355,39
43;2;2006;170301,41
44;2;2006;114701,45
48;2;2006;72194,52
50;2;2006;96191,26
51;2;2006;44065,09
52;2;2006;175503,83
53;2;2006;168227,96
54;2;2006;453611,47
55;2;2006;130671,62
56;2;2006;261157,58
57;2;2006;155774,40
58;2;2006;345584,70
59;2;2006;338214,25
60;2;2006;271710,82
61;2;2006;57942,26
62;2;2006;151088,02
63;2;2006;89895,43
64;2;2006;454588,51
65;2;2006;128230,32
66;2;2006;134346,95
71;2;2006;232541,46
72;2;2006;328011,47
73;2;2006;158714,47
74;2;2006;207526,23
75;2;2006;255997,47
76;2;2006;74420,99
77;2;2006;141118,78
78;2;2006;122672,10
79;2;2006;70956,17
81;2;2006;65776,70
82;2;2006;101941,11
88;2;2006;91954,63
89;2;2006;112796,80
90;2;2006;174660,31
91;2;2006;69344,78
92;2;2006;8134,50
93;2;2006;250731,43
94;2;2006;24372,62
95;2;2006;33070,97
96;2;2006;50031,13
97;2;2006;17646,82
98;2;2006;12752,14
99;2;2006;26922,88
100;2;2006;26271,49
101;2;2006;21228,69
104;2;2006;19815,47
105;2;2006;248205,06
106;2;2006;43532,64
107;2;2006;39419,74
108;2;2006;93763,50
109;2;2006;17361,52
110;2;2006;151881,55
111;2;2006;14575,88
112;2;2006;16452,59
118;2;2006;98041,05
119;2;2006;52883,90
120;2;2006;21311,86
121;2;2006;28772,51
122;2;2006;20102,49
123;2;2006;197992,71
124;2;2006;63702,39
125;2;2006;76006,45
126;2;2006;183178,20
127;2;2006;22957,87
128;2;2006;66221,25
129;2;2006;19032,66
134;2;2006;277400,22
135;2;2006;22944,88
136;2;2006;48919,05
137;2;2006;26940,39
138;2;2006;7670,60
139;2;2006;16938,01
140;2;2006;23822,95
141;2;2006;37208,14
142;2;2006;14757,46
143;2;2006;124443,39
144;2;2006;34624,65
145;2;2006;30407,05
146;2;2006;160374,61
147;2;2006;41261,56
151;2;2006;178204,41
152;2;2006;10662,73
153;2;2006;19832,21
154;2;2006;24697,82
155;2;2006;8673,86
156;2;2006;10389,18
157;2;2006;10177,39
158;2;2006;24112,18
159;2;2006;51665,00
165;2;2006;30819,15
166;2;2006;145170,43
167;2;2006;33773,16
168;2;2006;16886,04
1;3;2006;1582,87
4;3;2006;30516,16
5;3;2006;36525,65
6;3;2006;78129,56
7;3;2006;39600,86
9;3;2006;132073,50
10;3;2006;99893,33
12;3;2006;88754,61
13;3;2006;67217,20
14;3;2006;85912,17
15;3;2006;143539,81
16;3;2006;294543,85
17;3;2006;77703,84
18;3;2006;65526,15
19;3;2006;134835,27
20;3;2006;158742,10
21;3;2006;257627,17
22;3;2006;232003,57
23;3;2006;89256,27
24;3;2006;93864,08
25;3;2006;125736,55
26;3;2006;112659,15
27;3;2006;183820,43
28;3;2006;166646,60
29;3;2006;101380,56
30;3;2006;121734,47
31;3;2006;153191,83
32;3;2006;357093,78
33;3;2006;235137,72
34;3;2006;414175,68
35;3;2006;524531,89
36;3;2006;301858,10
37;3;2006;205691,08
38;3;2006;202017,04
39;3;2006;170678,68
40;3;2006;107967,63
41;3;2006;138443,35
43;3;2006;170409,68
44;3;2006;114774,37
48;3;2006;72304,23
50;3;2006;96423,36
51;3;2006;44121,37
52;3;2006;175562,75
53;3;2006;168230,75
54;3;2006;453904,33
55;3;2006;130806,40
56;3;2006;261245,25
57;3;2006;155805,42
58;3;2006;345700,72
59;3;2006;338490,98
60;3;2006;271933,13
61;3;2006;57989,67
62;3;2006;151211,64
63;3;2006;89998,66
64;3;2006;454665,32
65;3;2006;128415,05
66;3;2006;134458,70
71;3;2006;232839,45
72;3;2006;328327,65
73;3;2006;158867,45
74;3;2006;207726,26
75;3;2006;256244,23
76;3;2006;74457,93
77;3;2006;141188,82
78;3;2006;122732,99
79;3;2006;70991,39
81;3;2006;65809,35
82;3;2006;102383,30
88;3;2006;92007,30
89;3;2006;112925,42
90;3;2006;174719,40
91;3;2006;69391,29
92;3;2006;8142,40
93;3;2006;250863,48
94;3;2006;24408,21
95;3;2006;33095,86
96;3;2006;50049,28
97;3;2006;17652,23
98;3;2006;12761,16
99;3;2006;26957,10
100;3;2006;26327,56
101;3;2006;21256,10
104;3;2006;19823,63
105;3;2006;248271,80
106;3;2006;43544,34
107;3;2006;39450,66
108;3;2006;93824,31
109;3;2006;17364,60
110;3;2006;152099,17
111;3;2006;14581,94
112;3;2006;16470,71
118;3;2006;98291,63
119;3;2006;52933,30
120;3;2006;21312,56
121;3;2006;28887,21
122;3;2006;20122,99
123;3;2006;198734,69
124;3;2006;63889,91
125;3;2006;76218,42
126;3;2006;183723,14
127;3;2006;23038,88
128;3;2006;66841,58
129;3;2006;19099,87
134;3;2006;277703,91
135;3;2006;22944,01
136;3;2006;48953,53
137;3;2006;26938,55
138;3;2006;7667,10
139;3;2006;16953,25
140;3;2006;23836,26
141;3;2006;37214,43
142;3;2006;14758,77
143;3;2006;124537,29
144;3;2006;34639,36
145;3;2006;30449,98
146;3;2006;160550,19
147;3;2006;41263,31
151;3;2006;178276,98
152;3;2006;10667,73
153;3;2006;19832,17
154;3;2006;24716,43
155;3;2006;8678,00
156;3;2006;10387,89
157;3;2006;10179,49
158;3;2006;24134,80
159;3;2006;51713,30
165;3;2006;30918,94
166;3;2006;145603,50
167;3;2006;33841,33
168;3;2006;16896,09
1;4;2006;1583,88
4;4;2006;30535,56
5;4;2006;36548,87
6;4;2006;78179,23
7;4;2006;39626,03
9;4;2006;132157,46
10;4;2006;99956,83
12;4;2006;88811,03
13;4;2006;67259,93
14;4;2006;85966,79
15;4;2006;143631,06
16;4;2006;294731,10
17;4;2006;77753,24
18;4;2006;65567,81
19;4;2006;134920,99
20;4;2006;158843,02
21;4;2006;257790,95
22;4;2006;232151,06
23;4;2006;89313,01
24;4;2006;93923,75
25;4;2006;125816,48
26;4;2006;112730,77
27;4;2006;183937,29
28;4;2006;166752,54
29;4;2006;101445,01
30;4;2006;121811,86
31;4;2006;153289,22
32;4;2006;357320,79
33;4;2006;235287,20
34;4;2006;414438,98
35;4;2006;524865,35
36;4;2006;302050,00
37;4;2006;205821,84
38;4;2006;202145,47
39;4;2006;170787,18
40;4;2006;108036,27
41;4;2006;138531,36
43;4;2006;170518,01
44;4;2006;114847,34
48;4;2006;72414,11
50;4;2006;96656,01
51;4;2006;44177,72
52;4;2006;175621,69
53;4;2006;168233,55
54;4;2006;454197,37
55;4;2006;130941,32
56;4;2006;261332,95
57;4;2006;155836,45
58;4;2006;345816,77
59;4;2006;338767,93
60;4;2006;272155,63
61;4;2006;58037,12
62;4;2006;151335,36
63;4;2006;90102,01
64;4;2006;454742,14
65;4;2006;128600,04
66;4;2006;134570,54
71;4;2006;233137,82
72;4;2006;328644,13
73;4;2006;159020,59
74;4;2006;207926,49
75;4;2006;256491,23
76;4;2006;74494,89
77;4;2006;141258,90
78;4;2006;122793,91
79;4;2006;71026,63
81;4;2006;65842,01
82;4;2006;102827,40
88;4;2006;92060,01
89;4;2006;113054,19
90;4;2006;174778,50
91;4;2006;69437,84
92;4;2006;8150,30
93;4;2006;250995,59
94;4;2006;24443,86
95;4;2006;33120,77
96;4;2006;50067,44
97;4;2006;17657,63
98;4;2006;12770,18
99;4;2006;26991,37
100;4;2006;26383,74
101;4;2006;21283,55
104;4;2006;19831,78
105;4;2006;248338,55
106;4;2006;43556,05
107;4;2006;39481,60
108;4;2006;93885,17
109;4;2006;17367,67
110;4;2006;152317,10
111;4;2006;14588,01
112;4;2006;16488,84
118;4;2006;98542,86
119;4;2006;52982,75
120;4;2006;21313,26
121;4;2006;29002,37
122;4;2006;20143,51
123;4;2006;199479,44
124;4;2006;64077,98
125;4;2006;76430,98
126;4;2006;184269,70
127;4;2006;23120,18
128;4;2006;67467,72
129;4;2006;19167,32
134;4;2006;278007,94
135;4;2006;22943,14
136;4;2006;48988,04
137;4;2006;26936,71
138;4;2006;7663,61
139;4;2006;16968,50
140;4;2006;23849,58
141;4;2006;37220,73
142;4;2006;14760,08
143;4;2006;124631,27
144;4;2006;34654,08
145;4;2006;30492,98
146;4;2006;160725,95
147;4;2006;41265,05
151;4;2006;178349,59
152;4;2006;10672,73
153;4;2006;19832,12
154;4;2006;24735,05
155;4;2006;8682,13
156;4;2006;10386,60
157;4;2006;10181,59
158;4;2006;24157,43
159;4;2006;51761,66
165;4;2006;31019,06
166;4;2006;146037,86
167;4;2006;33909,64
168;4;2006;16906,14
1;5;2006;1584,88
4;5;2006;30554,97
5;5;2006;36572,11
6;5;2006;78228,93
7;5;2006;39651,23
9;5;2006;132241,48
10;5;2006;100020,38
12;5;2006;88867,49
13;5;2006;67302,69
14;5;2006;86021,44
15;5;2006;143722,37
16;5;2006;294918,47
17;5;2006;77802,67
18;5;2006;65609,49
19;5;2006;135006,76
20;5;2006;158944,00
21;5;2006;257954,84
